Id,SalePrice
1723,168268.4214265456
1724,221400.3737758003
1725,256939.9231665195
1726,203895.36241266134
1727,173536.7801376718
1728,197783.28026356263
1729,188244.8891241881
1730,183382.4035572365
1731,136426.14463922285
1732,136229.60630736168
1733,129518.63519954203
1734,134770.62158399023
1735,139192.19737469713
1736,121296.27818561679
1737,338259.2910221401
1738,261189.06436295266
1739,275243.2362963472
1740,218700.9044639881
1741,198069.99481178657
1742,188261.11649953685
1743,197474.87297877442
1744,309408.86671688134
1745,248460.30807606032
1746,211164.81292143447
1747,235601.69541574654
1748,240002.48473663992
1749,158971.6168180588
1750,154405.26647120062
1751,276548.6928789244
1752,130153.94603042072
1753,170882.2357689679
1754,247970.83929613465
1755,185804.3377217257
1756,139673.46334828943
1757,130003.77981665161
1758,160775.02009158971
1759,178494.3086974833
1760,182708.00747618426
1761,173795.40259625498
1762,190968.65595841344
1763,197262.90911710277
1764,125305.33266650693
1765,196085.64604412083
1766,213862.16889193
1767,258737.53421778633
1768,155633.1485200244
1769,204295.25350695406
1770,169459.82329932402
1771,149933.26852569575
1772,147990.71816301916
1773,141862.33012751554
1774,168767.54499149646
1775,158906.34558955173
1776,139538.10405285296
1777,121002.56545328026
1778,151256.14711783628
1779,125374.16555681342
1780,202080.9253086111
1781,144436.1578258937
1782,98074.0084298893
1783,157675.5908866332
1784,118018.38853183559
1785,130190.19621261959
1786,162361.45198571373
1787,182239.39240788118
1788,67324.03240028143
1789,116666.32628777093
1790,84504.89250579577
1791,212175.25995734494
1792,185996.39259228087
1793,151127.06614772696
1794,175193.14332473907
1795,155146.0676258345
1796,134626.52906904416
1797,149753.9812877163
1798,134985.95934082608
1799,121828.91612857176
1800,139000.15168707893
1801,139586.55485733945
1802,176707.00057226836
1803,170390.7237072216
1804,152713.99139623655
1805,156811.7420553076
1806,144473.31662637647
1807,160969.29962879818
1808,139099.2021681448
1809,130999.06047272024
1810,159765.16964157432
1811,108380.71631794232
1812,114033.27054202324
1813,137559.7409641511
1814,104160.55781540164
1815,67006.44383331452
1816,105697.59745036597
1817,118678.39287554189
1818,147996.17178900383
1819,133027.14639465508
1820,57926.68859894123
1821,132082.22894478228
1822,167520.70812286713
1823,53557.65503253241
1824,154415.97602971172
1825,139827.93666026916
1826,110865.95005019949
1827,121196.60638132077
1828,152287.98799443326
1829,142138.48824984883
1830,162415.7148027877
1831,169405.63651866463
1832,95644.47907822754
1833,157904.78820741537
1834,131425.56367206876
1835,144658.6434841749
1836,148894.37123564683
1837,102079.94918662516
1838,137830.3274305513
1839,103934.64426333758
1840,155499.0975239029
1841,149623.67384553756
1842,100780.52895816577
1843,151946.87441624014
1844,152242.5428091421
1845,157260.03000243712
1846,173992.91132850177
1847,168765.4398264591
1848,62272.75036899175
1849,125612.10173588544
1850,130276.42659837937
1851,165991.8246137514
1852,137610.52217429038
1853,132641.17845306013
1854,188496.11218920042
1855,162203.3901642415
1856,246571.64332538206
1857,155427.54743673716
1858,156949.1525689341
1859,138145.560391485
1860,159939.3283608391
1861,137715.1441196802
1862,350487.6998702341
1863,329574.59992401325
1864,329633.6612914321
1865,313577.7189968048
1866,311468.1788785012
1867,252013.57968360063
1868,302095.44944407843
1869,216373.85706749072
1870,244865.51984495716
1871,262165.70350849547
1872,184758.17400262656
1873,261540.74008243423
1874,166861.61239852675
1875,221162.8317820241
1876,213376.97242367425
1877,232699.65518164885
1878,235760.78929726576
1879,141437.96917600208
1880,148283.89158176119
1881,267747.941752709
1882,265883.39105235186
1883,204941.36182167893
1884,223467.98846995935
1885,256632.6253042506
1886,300445.0976124323
1887,194457.28322169374
1888,292517.86877025326
1889,173139.7668758715
1890,131020.9742486761
1891,144582.49971461942
1892,111151.5643523406
1893,135685.11380558216
1894,143865.42386937776
1895,149621.6595319996
1896,138215.7968088087
1897,134681.793473099
1898,124699.77761633322
1899,175578.89880694082
1900,167783.22894117289
1901,180129.15010157996
1902,167822.44038226455
1903,238838.15402409993
1904,157717.15911865095
1905,229095.10624489957
1906,181931.06666109542
1907,232849.33025073004
1908,127645.0503247999
1909,148910.08437353087
1910,135033.12082528108
1911,240217.16184984855
1912,359586.93473426613
1913,165428.2781602873
1914,67491.03865033056
1915,269470.4786132319
1916,76894.85364703822
1917,283419.82420354127
1918,158184.57219303027
1919,197076.1887621578
1920,188862.8339300465
1921,373520.4330067001
1922,306017.3458923898
1923,246604.91804611502
1924,232146.8966571554
1925,228023.48620359923
1926,350830.24943194847
1927,148186.7276944791
1928,172480.89301655447
1929,137645.19859065977
1930,144695.4489556116
1931,157316.59673506627
1932,159001.64916237956
1933,191494.8505469456
1934,203867.1142369272
1935,189321.50657530408
1936,205983.9160277062
1937,209109.56520493198
1938,187023.51120218565
1939,257656.89652551868
1940,210082.99121268923
1941,194627.50562156492
1942,207223.65923934785
1943,225772.1675311108
1944,338058.942596192
1945,364535.2379394956
1946,154293.11492284288
1947,289332.42493544915
1948,203782.950496822
1949,259940.20715810132
1950,215017.6034238592
1951,286990.8190164999
1952,238989.44825476236
1953,186386.92784853838
1954,207934.65651499183
1955,155863.6946056467
1956,355125.7731335556
1957,180089.12675748894
1958,335387.01024103933
1959,159397.19602252118
1960,127694.86147482606
1961,131922.01456145913
1962,114882.23240772498
1963,123190.60659260482
1964,119932.67641707524
1965,162440.39562511595
1966,160650.0236793647
1967,286021.05039819865
1968,407345.7874517728
1969,359021.6626468055
1970,414557.4204913449
1971,429534.18979298865
1972,370247.72739258135
1973,274390.9095597113
1974,324126.7122387622
1975,420600.6475517566
1976,290135.6682036817
1977,364581.08437187667
1978,353921.64622599946
1979,328369.7565969451
1980,216357.67470874605
1981,320439.5492626076
1982,232618.72966185622
1983,219846.37484597866
1984,184977.5446449211
1985,237352.8060154749
1986,229623.28741987323
1987,183270.71896736207
1988,187346.32677683618
1989,209707.75989136955
1990,226328.53379791556
1991,234857.4406423453
1992,232148.74255980202
1993,181543.96734199085
1994,257409.2286541312
1995,204768.43584639032
1996,269590.5048202993
1997,312225.0960355293
1998,344634.85211526614
1999,278256.6791424031
2000,336068.10826051387
2001,287511.00172437367
2002,262342.5643658191
2003,284436.52301717084
2004,284011.0673390397
2005,237254.46106506445
2006,230955.6436368098
2007,269668.61919192143
2008,219981.390042654
2009,206956.42210430678
2010,216512.97088431532
2011,164968.73982704472
2012,189876.61601644778
2013,193507.20058050827
2014,201943.36285649508
2015,225405.89667521094
2016,205614.29528310391
2017,215632.39801268862
2018,130032.5348338682
2019,144714.08397293807
2020,123994.26017608149
2021,120817.70922774088
2022,208654.2178806847
2023,161736.3005514215
2024,277645.3741826507
2025,357794.61900638224
2026,189884.30991054774
2027,169116.51823707757
2028,177164.61431859253
2029,185455.11913177918
2030,268213.5979190895
2031,234832.88028742778
2032,248624.17475614426
2033,261086.99868906237
2034,185317.68031782447
2035,238153.0122577352
2036,217942.8432631734
2037,220280.87227603368
2038,310527.62026652216
2039,240051.25749767202
2040,300831.42559864937
2041,303757.31288130675
2042,225181.10158442982
2043,202083.2242391507
2044,212348.39076449038
2045,243064.89638405642
2046,161205.81738381757
2047,161533.77570833373
2048,151878.42377174145
2049,168087.11043339752
2050,208606.50251302702
2051,117300.86396614044
2052,146028.6056847631
2053,159669.10099056753
2054,96417.00767731271
2055,177375.72178884706
2056,153364.18735157943
2057,123269.56418476829
2058,241732.17969199264
2059,146726.0335644195
2060,189853.52600399993
2061,203119.19756108584
2062,143138.1057466056
2063,122532.94772442599
2064,154617.80530723307
2065,139814.5458411346
2066,179678.6331865054
2067,122412.13305163354
2068,176698.00368297842
2069,104186.04132083638
2070,131718.7619458266
2071,103843.0575839513
2072,155481.09251453754
2073,147600.1305906594
2074,211859.5011862493
2075,169727.33755306335
2076,140042.26430407312
2077,163913.6632208958
2078,138720.34498331422
2079,154471.41847274458
2080,134028.23481104014
2081,147999.32829084262
2082,152439.1956091749
2083,164531.63626309362
2084,120142.63420091567
2085,123675.89599509056
2086,140702.0281848869
2087,137174.4887606637
2088,117266.04144418077
2089,85915.36001898753
2090,145619.8024969204
2091,126444.92561078636
2092,138819.2650827177
2093,131944.77545791122
2094,127242.2208898738
2095,168112.81482172536
2096,97067.33376964096
2097,111967.1242237618
2098,164575.0172495267
2099,66212.40210174408
2100,89452.1986674797
2101,139724.26898708992
2102,140213.625993561
2103,111965.96219182124
2104,160918.7164111301
2105,137799.32110833065
2106,77977.98696056436
2107,222520.62661947362
2108,128186.8442995858
2109,123353.60629407119
2110,142355.1625810801
2111,155292.98559081784
2112,151320.3163234152
2113,129242.03752033948
2114,133113.48787517624
2115,177581.9271346042
2116,131013.8316827584
2117,171972.67117585277
2118,137812.23916102428
2119,120030.01164368869
2120,127462.42867712556
2121,111166.1200418285
2122,119128.64022165809
2123,98109.01078464408
2124,181443.04773056455
2125,150639.76557490503
2126,165511.85967177182
2127,186786.57312779652
2128,140042.12446712668
2129,111708.12382662157
2130,162445.55896822797
2131,171317.42231164183
2132,133342.83642702375
2133,139155.8415651946
2134,139294.46306678723
2135,106954.35652832527
2136,89071.93811994739
2137,128323.75603275052
2138,151832.15682548552
2139,174706.91951910692
2140,151307.7594613991
2141,171689.62508028073
2142,136672.21597600688
2143,160506.3167060049
2144,146751.48443090392
2145,148617.7077793937
2146,184217.23261546995
2147,162094.80818260525
2148,149346.70885720407
2149,163842.52351064124
2150,251426.34358135195
2151,123829.55988440705
2152,178059.4231172936
2153,181369.33309917437
2154,121133.71855705047
2155,163107.2709124567
2156,296549.9052459289
2157,252172.17141918826
2158,254697.2365233017
2159,219240.8972221577
2160,189941.9324369146
2161,259556.0085824081
2162,412686.3730611572
2163,312440.00809734815
2164,266683.7073395378
2165,209007.87446161563
2166,172372.72259095463
2167,235638.64021298641
2168,210288.86921214004
2169,213540.4162941835
2170,240062.150825003
2171,167802.68560320896
2172,156836.54588402982
2173,185297.9699458384
2174,250310.93820129617
2175,325210.84283906687
2176,314053.0529949105
2177,259755.76832894405
2178,226399.74804054684
2179,149577.95032020207
2180,255079.1675511422
2181,212021.67817755393
2182,244019.07058036115
2183,205928.5404138726
2184,143145.35779609112
2185,138131.40691556706
2186,170569.56775162043
2187,173074.04747678182
2188,174908.23638611863
2189,248029.25947742353
2190,98977.52182026251
2191,98949.07619202096
2192,106975.81723734294
2193,121822.15402994127
2194,114626.72936076327
2195,114497.8862658499
2196,112858.38431218576
2197,128748.99011002303
2198,173258.82393361517
2199,205367.90526168564
2200,166043.614066744
2201,168669.04966960853
2202,227457.8656070591
2203,158309.26542575355
2204,188324.13041888055
2205,132471.99841618663
2206,165407.32479650032
2207,247456.28415649882
2208,284585.188425857
2209,264434.90302378184
2210,138169.03155177098
2211,139596.79837806823
2212,136602.37135646958
2213,116249.5722621995
2214,143350.8653036286
2215,110829.90091994585
2216,166763.3713034673
2217,83868.7155125667
2218,81450.4041987166
2219,84196.1029176155
2220,69664.68700668117
2221,274555.1548385361
2222,258601.93265119081
2223,305908.3297338978
2224,230391.01893285508
2225,147954.28224966902
2226,202052.0823533835
2227,220377.99489783708
2228,265193.6214674103
2229,256951.1819124883
2230,163538.15095889056
2231,220176.7316713891
2232,205833.2508299703
2233,197058.63647787954
2234,248884.92399681956
2235,229714.28785555545
2236,276831.02142263844
2237,335399.60687462904
2238,218452.7454766538
2239,134853.47758671938
2240,170745.58598072862
2241,167801.8647396543
2242,139187.78678498237
2243,144366.33861287968
2244,117792.20692429304
2245,109533.03278145587
2246,156275.8620272117
2247,135216.32628314896
2248,136410.3991318529
2249,134655.66186976223
2250,149027.68347056687
2251,116323.04419146519
2252,209043.2936517024
2253,166186.21906018525
2254,197386.8042975957
2255,216135.55436538978
2256,203596.56574958656
2257,226951.33236426488
2258,185410.61961205828
2259,196498.8552315003
2260,186601.26922053893
2261,209935.13843825387
2262,225295.58436562444
2263,358347.07457321265
2264,465611.9582705822
2265,189144.4730027846
2266,288650.8072167643
2267,365843.51181462244
2268,382411.11825849017
2269,184606.40269973798
2270,219454.12642533332
2271,248192.22176728136
2272,222110.86333841382
2273,189701.42787531152
2274,197781.7367522117
2275,182316.98519832594
2276,203228.41679611424
2277,210545.2236278903
2278,166786.00925855472
2279,130775.75923617913
2280,136168.37834188977
2281,179615.00920674828
2282,204401.974972837
2283,125059.628943745
2284,120199.90219043281
2285,156745.542755533
2286,138347.17467056285
2287,334549.9420953837
2288,275494.55306870816
2289,377712.3389881915
2290,410179.03956713644
2291,317246.3468400899
2292,407613.09530215524
2293,432604.3358127138
2294,381427.0464508607
2295,442363.3311006393
2296,299426.8379613969
2297,299711.88471852476
2298,313100.568515799
2299,367677.43154268037
2300,351133.4998879088
2301,283069.69580861204
2302,271187.71434608765
2303,268477.3763546855
2304,274625.46979484585
2305,200466.13109795802
2306,201055.64511330333
2307,208202.4313723829
2308,240695.35639905295
2309,273605.5510955682
2310,221140.05856735606
2311,213805.9531943594
2312,186897.3523158415
2313,185925.443971921
2314,184933.39343026344
2315,190518.1168710727
2316,200760.92546645156
2317,205094.01162386202
2318,185845.1035511518
2319,192039.6671273565
2320,198514.05956632423
2321,249118.47272503286
2322,186976.41128312884
2323,201879.64619171445
2324,196493.48880239815
2325,230120.10567595088
2326,186839.9235447807
2327,221369.53714264324
2328,243168.38537620843
2329,210384.25557341648
2330,199521.6301806737
2331,373666.01132593286
2332,386985.2551665996
2333,345513.20641915326
2334,274569.3291183675
2335,292446.82388453174
2336,339758.5934223868
2337,208915.23357116454
2338,281031.78860814497
2339,254622.034686667
2340,375201.76255823585
2341,223507.98882739295
2342,257697.8503275848
2343,249469.1900239376
2344,245687.7236972895
2345,269035.22858612833
2346,223186.6932724818
2347,207571.21960537296
2348,246309.43736630317
2349,181473.37915075454
2350,292352.5230228973
2351,252248.52824737786
2352,277474.2734314108
2353,257370.24245811274
2354,153163.38381081424
2355,161367.04253348993
2356,165825.9971659347
2357,212847.35584079818
2358,213811.88170029013
2359,148167.40337670263
2360,128677.32798262118
2361,160832.2902457366
2362,296970.9360960758
2363,148304.1532070852
2364,187902.0783373876
2365,232222.3626344691
2366,200023.46900889563
2367,235130.33197695512
2368,213644.60222474384
2369,229341.1873224965
2370,186208.32114472066
2371,180880.31391641358
2372,209240.59553677746
2373,294105.0096369822
2374,335030.57456885
2375,269748.5630361042
2376,303144.8191313138
2377,369980.3821139917
2378,154397.11713842212
2379,217846.93222688447
2380,165723.84087058785
2381,192028.17586065904
2382,238970.7939109227
2383,232605.1768984822
2384,272330.18088063796
2385,182582.93419265054
2386,150907.06705750397
2387,148350.9590838324
2388,123086.56850081154
2389,133422.78144094825
2390,158026.27004069058
2391,158437.59758959146
2392,122964.37404268185
2393,190050.67440523824
2394,157182.2062243258
2395,234598.8377074152
2396,163586.73045971448
2397,252629.10300365815
2398,150723.18774559238
2399,77441.90277509723
2400,72113.11775832513
2401,126654.97741196262
2402,150218.84287826746
2403,168486.11261964735
2404,161589.88746102326
2405,183505.56137689028
2406,158091.18837445287
2407,137251.72764479258
2408,163564.81474958727
2409,133580.07426172827
2410,196658.3337119946
2411,130130.27659890501
2412,170185.1615185337
2413,145070.55004991393
2414,162126.31694654783
2415,156168.24977724365
2416,151034.08959738433
2417,148133.4824931997
2418,144593.31859186088
2419,143399.94710542954
2420,136271.4220667006
2421,156405.4628280822
2422,122453.26248705549
2423,130681.59532560808
2424,186551.5374155065
2425,218525.4817112641
2426,152675.04228249294
2427,144893.08840338205
2428,199380.0581749204
2429,130134.33243234706
2430,152942.47648808904
2431,119507.70523119991
2432,156869.26289342198
2433,165719.66710836667
2434,156343.0723799792
2435,165925.61307011265
2436,114205.48712428033
2437,115724.37977868412
2438,136758.18946962408
2439,118080.57090241039
2440,145345.84273392637
2441,112532.90631567774
2442,109735.91759232561
2443,132568.65300119342
2444,143824.0748788271
2445,102861.76877927397
2446,142699.75182800484
2447,205380.32607424026
2448,155122.886099411
2449,124986.66777882497
2450,174823.29108994507
2451,137696.6787687517
2452,214952.39507468097
2453,104101.6980173625
2454,127224.21956434514
2455,141743.83306256932
2456,144444.87607956227
2457,145071.46868598182
2458,138026.04559279245
2459,114084.6700486087
2460,156952.42089591455
2461,136104.6604425716
2462,146099.58545061806
2463,136672.74125356268
2464,194387.5604322888
2465,154675.2837482327
2466,126026.01701123384
2467,159833.86603930508
2468,96888.34379169952
2469,95140.97691621407
2470,207182.1234267655
2471,235863.4009856514
2472,190955.27525300067
2473,136801.03828028045
2474,89196.86663699873
2475,239952.46796877467
2476,133074.96439777454
2477,140151.39875754103
2478,173005.77879084286
2479,118751.58835675773
2480,165655.29022909852
2481,133409.54920319567
2482,138811.25387387548
2483,122642.25022050836
2484,137764.5816081662
2485,132173.73365731118
2486,164719.38091377605
2487,183517.77752169973
2488,178854.58912152651
2489,175263.88246407226
2490,154747.6699572801
2491,110197.6844969148
2492,217047.31623186084
2493,159319.48430763884
2494,167331.093378542
2495,102688.1733839324
2496,264584.4801589928
2497,172101.9794573242
2498,121476.58091597183
2499,103289.3404513215
2500,134276.1039100478
2501,149691.18657090544
2502,168925.78804881783
2503,113487.23346092035
2504,196427.59650770552
2505,240795.3037655618
2506,265233.6816065585
2507,310667.74798170856
2508,266380.0492790454
2509,241315.48938270434
2510,246640.0436977903
2511,195039.42785500732
2512,218655.41928028862
2513,244240.92756087496
2514,254339.60135462348
2515,165746.78487518016
2516,193377.27785557002
2517,159377.74929319433
2518,166596.5256341123
2519,242879.18204833873
2520,237987.94510648274
2521,207326.15541105907
2522,241223.29318620655
2523,136996.43129405915
2524,149564.84164821636
2525,162153.8084397377
2526,150880.05414203374
2527,129830.93587083282
2528,139697.1693037306
2529,140870.98424416519
2530,137977.61819486227
2531,271382.2272842276
2532,242828.18934887406
2533,211410.47289020318
2534,249584.55635514186
2535,325746.29189993115
2536,249173.59320318908
2537,247810.06410586397
2538,192478.45231284515
2539,208648.2149863327
2540,186888.29135098646
2541,204191.8264480956
2542,174085.24094574963
2543,138284.35198756424
2544,133064.72812486737
2545,155210.78025979028
2546,146205.62933918307
2547,164908.96285048182
2548,170507.29774278624
2549,170189.50533869758
2550,609225.5829302096
2551,144741.40716757247
2552,139028.64439684048
2553,90585.53592829008
2554,122361.27287794846
2555,130518.22704466504
2556,113103.5679623382
2557,123365.08574078421
2558,171106.4641758902
2559,156282.09881108254
2560,171800.26501880237
2561,159961.01012018026
2562,159774.98312047624
2563,171689.00962505303
2564,209855.05378511973
2565,148294.77639472426
2566,167120.72126675403
2567,155010.95374319906
2568,236491.22304419256
2569,246359.4205524984
2570,135941.45732375194
2571,210011.9463252564
2572,169335.77030935674
2573,255086.16844678635
2574,279549.3697553008
2575,148161.4675547542
2576,131657.34300579882
2577,173730.4743697908
2578,92780.0254297835
2579,75059.63892661827
2580,112533.08604901623
2581,117553.78483575437
2582,114750.92642731409
2583,284238.53063230496
2584,193150.6518471479
2585,198394.11464786378
2586,247102.7549621019
2587,232197.35094739925
2588,153758.19434355752
2589,171453.84115491883
2590,224816.90804780775
2591,234436.54042139076
2592,227444.88029754287
2593,251262.07913882163
2594,211878.46841788362
2595,215865.48681142
2596,319787.8002260168
2597,200054.79639335844
2598,286983.30036416545
2599,313105.935299205
2600,162991.2895545918
2601,153594.0773100969
2602,98077.84898888742
2603,104386.18697882566
2604,101948.96980808742
2605,89817.56748633276
2606,158286.98539565798
2607,213818.7843107273
2608,220541.37334873236
2609,185674.622813005
2610,126425.57601147241
2611,155157.67316579295
2612,179433.37601565957
2613,143430.4615593265
2614,139272.39205703523
2615,174539.74525147828
2616,163440.7927746069
2617,209304.42543665046
2618,218726.99215172746
2619,235165.25784595188
2620,207895.5601699209
2621,195781.69724297515
2622,200474.9804348712
2623,266859.7444653672
2624,330289.6896071492
2625,339746.1754086714
2626,198794.92853587386
2627,192676.07148041105
2628,424637.9119759757
2629,452760.3038541637
2630,352468.8460821889
2631,445283.9887354814
2632,380497.8885161144
2633,308467.93154025136
2634,399226.9259396504
2635,177011.10597236623
2636,201695.3134572435
2637,188029.20843167
2638,265479.28608978493
2639,212515.7489144693
2640,176207.64106482518
2641,118546.47690108925
2642,210086.49630142073
2643,120358.99421015223
2644,135335.8222937536
2645,123566.09952848917
2646,110743.46222020332
2647,119827.90222698999
2648,161945.8511885485
2649,160244.93861267722
2650,151162.18571427633
2651,157822.78205266513
2652,391933.22967518505
2653,272928.25528963434
2654,257849.275085341
2655,376990.41755680693
2656,311279.2423359342
2657,329736.474883334
2658,291509.6804745253
2659,299401.6290990915
2660,350338.4881177383
2661,331966.7174234506
2662,333437.99469385576
2663,324123.44249118323
2664,266126.2755175845
2665,306212.72273183125
2666,278542.3716816924
2667,176756.44861401513
2668,193768.58985393157
2669,190480.96654524107
2670,289620.3097821629
2671,202291.93043390254
2672,201564.3858077171
2673,217747.90414207726
2674,212774.28067489405
2675,175254.5250090335
2676,210841.60372680612
2677,217038.32359332536
2678,269809.5792201981
2679,294402.3453604629
2680,309886.1478165569
2681,386618.5987570961
2682,349943.7174541623
2683,466865.15339839284
2684,327948.96462278033
2685,360060.36887893383
2686,259878.88607209525
2687,317043.33955344115
2688,229870.05772972
2689,220927.07467211914
2690,400330.13783947885
2691,201484.47529858275
2692,158070.6460576162
2693,211294.15200678198
2694,154301.83051259714
2695,211006.65214936674
2696,204183.89134996914
2697,205316.03988890332
2698,217360.7548191991
2699,191813.85627361113
2700,177007.5877850199
2701,166941.9132495696
2702,125290.95726450522
2703,149165.28835660766
2704,156726.9192156283
2705,127575.65499011477
2706,123104.80472706394
2707,138049.23670358278
2708,146692.93893038208
2709,126781.1030791521
2710,140588.51949533483
2711,292132.4320306154
2712,382179.5073372661
2713,183176.95199513366
2714,165859.38524740504
2715,185371.61914751097
2716,159080.76118332287
2717,198708.51243614318
2718,244071.56406349601
2719,165548.03785799915
2720,200771.3114390424
2721,144501.19912422012
2722,172404.2450246084
2723,171247.41606489324
2724,131557.14153384237
2725,144183.957230201
2726,161842.0340453913
2727,199567.44359871204
2728,200777.95184712537
2729,165230.1006849002
2730,160843.04787953282
2731,145907.91880583687
2732,141322.47942325933
2733,178058.04181113845
