SalePrice,id
178669.66149021772,1629
354482.6880133529,1630
230970.81623209637,1631
247774.85544158934,1632
171153.53837101793,1633
185494.86285278728,1634
176996.58708898356,1635
153356.2853657587,1636
201626.67498448695,1637
179437.35184877535,1638
189856.08053060388,1639
249232.263042418,1640
181050.81492456846,1641
235476.74004642392,1642
216969.62770836178,1643
232499.6624867347,1644
197671.1687710506,1645
159535.0239765697,1646
163201.4802623565,1647
132151.74047235266,1648
140978.0135213702,1649
114823.39610293637,1650
123523.57576909428,1651
99281.5666291255,1652
101212.99041924452,1653
146202.78138276766,1654
139243.294415947,1655
141500.75321040058,1656
147684.6060983819,1657
143907.7712197135,1658
122039.54863768243,1659
153443.68603561656,1660
422328.4636230846,1661
405623.9166573989,1662
379560.8532355025,1663
412890.1905449756,1664
304397.0350173479,1665
329611.6057985613,1666
373310.5963771526,1667
344707.26552239084,1668
307026.4798270168,1669
354391.39105335315,1670
260182.13885900157,1671
434633.3632412969,1672
287809.8649769119,1673
243148.32804439293,1674
191350.53564073952,1675
189277.22804518917,1676
217111.73134658934,1677
450954.9709876806,1678
393981.5342500011,1679
329696.5375095663,1680
249039.76531729716,1681
319159.65171779704,1682
181725.2093025947,1683
176756.6202840797,1684
175178.0683583502,1685
168151.0832877569,1686
170235.75943710015,1687
189689.8468074935,1688
195886.8841336836,1689
199219.74685805276,1690
186678.5695411509,1691
267554.0594097889,1692
168648.68722622574,1693
185141.50713657588,1694
166405.23253941064,1695
274812.80722576537,1696
171728.46194254226,1697
354669.066346704,1698
310078.6948959213,1699
249560.44346198757,1700
274120.65364057885,1701
243822.19174553218,1702
243455.57972931178,1703
276164.6492111103,1704
238145.15305516133,1705
353282.88120010553,1706
215497.02439802673,1707
202958.68637539935,1708
273267.68428757077,1709
218113.212542183,1710
269219.03458124696,1711
260314.81644563112,1712
279233.61742576165,1713
225703.37438596357,1714
209830.3568929345,1715
186118.42993205393,1716
178116.4245003566,1717
140027.9672969643,1718
209136.6873599497,1719
246039.17787976493,1720
166678.28188541907,1721
130658.56815532818,1722
156589.8826475689,1723
206041.40437202138,1724
235483.03073022352,1725
184626.4386934608,1726
152652.53033101733,1727
177036.1014154773,1728
168322.02873676512,1729
161033.0716126888,1730
121652.78390448769,1731
126859.43298821502,1732
116983.36556739498,1733
120635.53978930217,1734
129420.07494902807,1735
110343.1690886531,1736
307912.6926064638,1737
244060.90085626743,1738
247894.00652503394,1739
212387.8087119929,1740
187974.94665467652,1741
172901.5291047663,1742
180829.22109605029,1743
309589.7270965028,1744
223555.34371493533,1745
178333.00371443888,1746
210255.00896344666,1747
212170.79108658893,1748
143489.10402718539,1749
126667.03183064402,1750
246388.5424744774,1751
118100.22322058094,1752
154881.22409130423,1753
199909.50669400033,1754
162744.5096034903,1755
125952.52640960843,1756
121804.3848791545,1757
144188.6731770503,1758
157983.3154015911,1759
167521.55701825244,1760
145050.61661753527,1761
175119.46263761685,1762
184681.48745737513,1763
114194.07690155493,1764
167111.93031791603,1765
190376.34493890498,1766
224929.43264165934,1767
142902.47479931585,1768
176857.2198177092,1769
153694.7847200047,1770
127659.1564716382,1771
133512.08045423444,1772
127143.5140625579,1773
144490.63009976503,1774
143167.94391241093,1775
125850.5108537233,1776
109974.7736616948,1777
140600.54294135072,1778
119794.7919361035,1779
183260.15019087313,1780
129499.06434591558,1781
88848.8813345808,1782
145630.6182988462,1783
107020.5896229112,1784
125965.01605231705,1785
144326.3817218774,1786
167130.80322111998,1787
60920.30354598511,1788
100542.4286639587,1789
79398.81701897683,1790
182926.5548976661,1791
161505.36210617883,1792
128228.8036568098,1793
155185.60304237477,1794
134845.3098116452,1795
125497.6747529232,1796
116963.61536297397,1797
123943.36136209469,1798
111174.86541830162,1799
130747.69413054032,1800
126444.66554270718,1801
144959.52861464268,1802
150203.80999768418,1803
138866.28711095324,1804
137798.94491719693,1805
126125.09518783184,1806
136728.240141362,1807
126382.56472774639,1808
125424.89841450108,1809
139699.64638658255,1810
94950.78856948858,1811
99669.73264203584,1812
124387.99482718689,1813
94887.94881332146,1814
55827.53464078305,1815
98572.38582229459,1816
105415.72644924105,1817
141452.34517718572,1818
126082.33916857751,1819
50864.58011479396,1820
117216.85008159449,1821
154555.5636771861,1822
42708.16517468637,1823
129540.6624751356,1824
132893.146065259,1825
102868.45122400012,1826
103606.94085644073,1827
136756.22508979018,1828
125323.9568957422,1829
140015.3420484864,1830
147103.94041718065,1831
77748.85020192637,1832
141758.39397910333,1833
120162.97674130609,1834
125924.66624447527,1835
127262.36642865106,1836
89676.39868476837,1837
123274.01634801533,1838
97632.2960964533,1839
146644.02453811123,1840
133690.78904376118,1841
87697.93604934796,1842
129129.59425637273,1843
140575.96624250154,1844
142278.1237064143,1845
158020.43060173432,1846
157334.4571720402,1847
56381.79781145988,1848
113559.51592680413,1849
117446.97704417644,1850
151370.94483263424,1851
125289.3700159364,1852
122385.95422865005,1853
166924.25595914715,1854
143643.46064544865,1855
226320.77655312387,1856
140965.55254875746,1857
138979.72432310172,1858
123038.81098440384,1859
145491.34570747742,1860
122619.08866825014,1861
316444.3644482612,1862
298262.78928568854,1863
298329.4762691427,1864
337861.6211165949,1865
330981.96530017303,1866
231486.49999316773,1867
290276.55868952814,1868
201144.13569362802,1869
227590.41496242015,1870
258495.17873777708,1871
174091.78442246997,1872
241714.1318601614,1873
155887.80505428178,1874
201334.78615909864,1875
198090.93595462354,1876
211612.7478078727,1877
206754.77304705777,1878
129164.14009339132,1879
133995.4708515717,1880
246385.99187719676,1881
245270.437439098,1882
187445.84209690726,1883
204087.4795958355,1884
242724.90383739723,1885
294878.0877400982,1886
212787.22097646268,1887
273342.03717568226,1888
166143.3003699963,1889
115917.74714224304,1890
133159.2434780622,1891
98731.80498116605,1892
124560.28228689548,1893
127411.37700835719,1894
133191.15436796314,1895
127242.55082963903,1896
117962.20439435316,1897
111184.15233052926,1898
159270.69013018918,1899
158168.11985318153,1900
170197.11840301275,1901
154907.51634724665,1902
213296.16308446074,1903
145844.75804221907,1904
201909.00518399477,1905
165039.0272738838,1906
203807.83830067617,1907
111162.86543491377,1908
133098.92508360237,1909
119974.06362329087,1910
216279.81013818295,1911
336673.1794216672,1912
144802.8646831422,1913
55484.13350580781,1914
296427.3023436979,1915
67942.50339751175,1916
252312.18093217388,1917
141700.03685947566,1918
175480.6795911968,1919
157246.81936463853,1920
393000.8886718913,1921
321136.16130596114,1922
226992.81006433873,1923
220785.559665603,1924
196185.48200989675,1925
371569.6837297749,1926
135402.01226788072,1927
158693.77757216606,1928
126416.53329418774,1929
129977.10672460108,1930
143510.78925674624,1931
141814.27288759634,1932
185528.963214924,1933
184457.96099963735,1934
170499.16580878166,1935
197093.25971356375,1936
186248.10730456974,1937
171729.03587698785,1938
247027.62654976005,1939
193190.48664070998,1940
171097.7674168654,1941
185557.2334187372,1942
211179.01274201443,1943
362629.4637842906,1944
393976.2334080606,1945
135708.9989179686,1946
268294.98161142395,1947
174046.71824967058,1948
247008.27841589972,1949
191993.19604467662,1950
247358.58923808145,1951
209253.19490031764,1952
164040.39621158794,1953
179253.6423276905,1954
138983.5604266412,1955
303979.86358400376,1956
153722.36913232465,1957
303645.80159325374,1958
144638.77695102472,1959
116726.44712119478,1960
119666.99965249155,1961
100268.57359665429,1962
108473.49671144843,1963
107643.51185362584,1964
143322.29398040782,1965
140409.04028776952,1966
290696.30560915906,1967
426291.31263625494,1968
386860.77525189327,1969
419531.42150679603,1970
452076.33012614824,1971
384332.22787611943,1972
261709.10330171563,1973
333320.2983504927,1974
443498.42849805334,1975
275468.64815303904,1976
351272.9171865026,1977
358362.6490692692,1978
330428.58449194406,1979
203010.93732150097,1980
341355.6700138671,1981
218042.87366474877,1982
204967.59755865234,1983
169871.556173922,1984
224281.36373557377,1985
208908.19470979908,1986
179628.07305259982,1987
174983.4839455249,1988
192071.8357543461,1989
207573.35488654106,1990
228561.13322360718,1991
214348.59101061412,1992
167796.49002700497,1993
232421.1607720622,1994
185583.2771992152,1995
247933.94917148518,1996
320465.74802586564,1997
317994.413966349,1998
276208.0057243712,1999
316454.4704381133,2000
271494.53044108325,2001
241656.31864455703,2002
259880.73676494518,2003
274148.10912207165,2004
226967.73165099023,2005
224063.14697560953,2006
254137.90164444852,2007
214581.77000804045,2008
195710.27527894822,2009
198759.48674708215,2010
147715.61865294672,2011
176253.90010273954,2012
179006.05929319793,2013
185305.03839323745,2014
209168.59610500003,2015
191543.68928149022,2016
193817.10814959538,2017
118339.14070055026,2018
134520.02288677543,2019
105870.42054896522,2020
104166.98500507027,2021
182680.31218369387,2022
143757.06450380394,2023
256187.0439974635,2024
357036.5293138538,2025
177085.64193706057,2026
159402.06025775435,2027
156176.1198727946,2028
169402.44423769173,2029
267658.6177993428,2030
233713.1997978263,2031
255433.6260656104,2032
258289.91332910067,2033
173824.26165943698,2034
220970.9437279871,2035
204270.30931722958,2036
211903.302132117,2037
313776.04497136467,2038
231247.10352243067,2039
262852.2817541821,2040
297415.3722817472,2041
207025.76271141504,2042
178173.73778806673,2043
180440.69682042848,2044
217673.34580203766,2045
150863.54695628752,2046
149494.220895771,2047
141567.7882980276,2048
148562.04881370696,2049
181234.1675750581,2050
107935.04727853317,2051
125697.2233787961,2052
151897.7810812733,2053
90837.88180043467,2054
158382.56855790253,2055
142759.2474257524,2056
113695.22104453169,2057
219247.50321390133,2058
131899.53490220167,2059
174792.3199978051,2060
177454.55918508634,2061
129522.27378813222,2062
115510.2013541069,2063
139599.1942045025,2064
118907.48087176833,2065
157658.5485321657,2066
113878.7314085562,2067
153800.353034848,2068
89694.36637406396,2069
120346.38972228269,2070
95468.18792381014,2071
139919.00377875223,2072
133172.19771786733,2073
190389.34640930285,2074
152375.4253944232,2075
120554.87611728253,2076
153753.62903311613,2077
126952.24988970192,2078
136849.13641488145,2079
118794.67355452201,2080
130454.03871085378,2081
126795.28696201822,2082
148077.77108308783,2083
110165.07758302998,2084
116400.79396459303,2085
110664.39753895628,2086
125307.85117674801,2087
98695.94915043472,2088
77062.73258124257,2089
126228.79571361373,2090
113166.02136035486,2091
121584.04400454197,2092
113539.42716316297,2093
114810.08334068998,2094
150318.92754482268,2095
82218.82437213138,2096
102151.06181805764,2097
150354.0448028959,2098
53395.77543449213,2099
77325.29813183646,2100
119229.10152515584,2101
130528.41464492571,2102
105972.18096248675,2103
143623.47095429953,2104
131411.331414725,2105
66846.88511884223,2106
189543.83059770853,2107
116609.6416568304,2108
110291.54859013486,2109
126903.54644554787,2110
137805.4168299526,2111
137199.8550821377,2112
121596.52871863311,2113
122429.02948888124,2114
163413.53197001637,2115
119141.16150418749,2116
152723.3840221181,2117
126190.6620558067,2118
112233.95916594773,2119
115061.78504333227,2120
100472.12229890305,2121
115373.74269740174,2122
86090.82474954787,2123
157179.55934599653,2124
131059.37046747147,2125
148451.8131929926,2126
166975.0976376327,2127
125016.22915561848,2128
96036.99516025977,2129
137578.1466603453,2130
145645.15835980576,2131
115887.815477889,2132
124545.17293310998,2133
123421.12493235739,2134
98909.36119210048,2135
79910.94485938127,2136
107737.86349828416,2137
133194.73444301588,2138
152409.8352759513,2139
142208.1211099895,2140
162088.53920970144,2141
126030.76588991146,2142
149058.6797320351,2143
129380.05900005062,2144
140688.69626220973,2145
169601.20621731633,2146
139660.83707634173,2147
135364.66756510345,2148
152907.50701721094,2149
231967.40251199185,2150
116348.80883015526,2151
177007.66128843842,2152
163410.69920105382,2153
103724.12772245193,2154
143958.753697622,2155
263444.20811666176,2156
228253.92463718678,2157
234226.34689614968,2158
206847.8419752205,2159
181211.8787131163,2160
240592.38352432885,2161
391043.45211049356,2162
332705.97903492284,2163
256407.82221447545,2164
195170.0557116288,2165
160729.31577196065,2166
219741.16391868165,2167
193748.6972568732,2168
198250.0481254702,2169
218609.1083279084,2170
156807.12960844388,2171
133501.48501276234,2172
167106.97322195699,2173
224904.57524426433,2174
305377.6398477625,2175
313902.8103915433,2176
239213.14274722236,2177
212827.64556265695,2178
136970.53916303,2179
217368.48432079787,2180
194461.9670284728,2181
228200.30932070682,2182
191696.29092182423,2183
121978.561230691,2184
125250.40108154099,2185
146573.33738043782,2186
152713.3288202284,2187
156781.5930850762,2188
248785.10459355105,2189
82491.82118577542,2190
82840.38242987134,2191
90944.4606103882,2192
113798.22112254561,2193
106756.20809265143,2194
103247.49119247402,2195
100577.16095420133,2196
118782.73596830573,2197
161513.7329518969,2198
178950.22473388043,2199
150649.6961777297,2200
148146.72847536177,2201
215540.5299738973,2202
139408.70659779548,2203
177956.8463638543,2204
120029.36254619736,2205
140091.24976929795,2206
223907.61061164213,2207
263204.072587031,2208
249952.30049336245,2209
121987.63336951986,2210
120596.09087631664,2211
122961.76620095749,2212
109235.46529877665,2213
133235.40049649848,2214
100926.81748713303,2215
149889.30988768715,2216
69964.79982815529,2217
66193.50371822565,2218
65094.20359418792,2219
59647.67733653744,2220
297417.3892377524,2221
272113.63107761636,2222
289734.4177143809,2223
209495.85451396878,2224
120995.67225080042,2225
184852.68683025808,2226
195974.09954377366,2227
266194.6707814975,2228
249194.4075645036,2229
151331.86330824348,2230
210249.74634388657,2231
181462.92303785402,2232
177318.84243781673,2233
242280.65940878238,2234
219983.69757532276,2235
259542.63406448858,2236
320104.4494784195,2237
198451.57163772685,2238
113554.4157479212,2239
155853.51295872714,2240
157162.09121860046,2241
127082.72696967845,2242
131846.0858352966,2243
107697.6895473017,2244
103079.99940526379,2245
142956.1155892288,2246
122559.11136495287,2247
124174.50925832365,2248
121611.81359247307,2249
133485.1953387213,2250
105725.4502051694,2251
184883.15238764044,2252
151512.4003705447,2253
177650.9064570128,2254
185169.34606727966,2255
180255.46465126355,2256
206971.62408497452,2257
164114.39933479793,2258
175539.26700650185,2259
164464.52275802515,2260
196094.74135220054,2261
210611.9297479859,2262
372694.7690722398,2263
477089.6057981333,2264
175694.69428438082,2265
310534.8106190184,2266
371920.6652654804,2267
420318.62605311355,2268
154095.57005523628,2269
200061.09481187302,2270
217610.88929930347,2271
193609.9483659347,2272
166137.16791607876,2273
177953.82768610877,2274
159413.77729677124,2275
190465.54568723516,2276
185539.85003325462,2277
148051.91578708362,2278
127440.41606375614,2279
120616.63495759205,2280
163857.64638085043,2281
185374.60896742818,2282
110582.32645176366,2283
114020.32453324136,2284
143640.05549382174,2285
124616.26563552045,2286
367153.9791434653,2287
273950.57357607014,2288
373749.0901944468,2289
451609.41590398795,2290
330177.05770214956,2291
438356.0279994643,2292
475839.3654266911,2293
410561.1516448952,2294
473812.0154892469,2295
285805.84099840914,2296
331393.73710818286,2297
336131.3715698987,2298
359117.28546080843,2299
338566.1549190128,2300
303838.3922388439,2301
253040.39770211867,2302
252426.1120987709,2303
259654.36564777966,2304
191583.54608742,2305
186639.07474699916,2306
195190.37581190444,2307
229491.68298321098,2308
284190.5474101759,2309
210564.66111924968,2310
198775.88269818405,2311
178946.38787732253,2312
172584.49516048445,2313
174938.6494425187,2314
181889.19599063334,2315
192237.31275715065,2316
189069.0989501064,2317
179920.58268221002,2318
183580.1767188115,2319
187956.61064763667,2320
237706.12059027626,2321
177638.07141256076,2322
194904.56964257025,2323
178928.71360220673,2324
216131.73485577776,2325
174253.19279596803,2326
202442.76619718308,2327
222490.78069659905,2328
193181.32919574526,2329
181870.5266848326,2330
348583.23451081116,2331
394054.9702538474,2332
324180.60715161875,2333
254964.66452041458,2334
284627.20157601964,2335
311667.2563332004,2336
198644.54965099154,2337
265731.90975736605,2338
220212.9696126714,2339
390432.3795476004,2340
215133.084942,2341
239003.26737433774,2342
229851.6107284822,2343
212567.53475424944,2344
241823.60655989728,2345
214808.34308312568,2346
198874.40891274952,2347
242769.19118504753,2348
183847.32772685855,2349
309678.68148170365,2350
253388.25981576246,2351
256680.77847475343,2352
238874.55998968222,2353
142799.67460153945,2354
150655.80828509346,2355
153972.6325215898,2356
192377.84580872333,2357
198380.6636108157,2358
134728.1526654734,2359
115651.21055048199,2360
147693.90644810925,2361
257409.84674244362,2362
139816.81199166324,2363
158306.82213384955,2364
217735.49727227425,2365
194212.87376400386,2366
225878.90063589398,2367
213205.4910119954,2368
222666.43257367975,2369
169984.615573696,2370
165871.2050563773,2371
194776.4721253003,2372
284649.3941414518,2373
317738.5901194501,2374
257499.9922871671,2375
274127.1242894169,2376
345498.75144882273,2377
144440.8115878955,2378
193642.00987976225,2379
151506.3432542344,2380
169262.85093626264,2381
211810.38622517014,2382
207570.19224595893,2383
246387.8085989994,2384
162664.18336167873,2385
134099.4363461932,2386
136416.80226570106,2387
104652.90131826566,2388
117444.96094295295,2389
146366.89047482732,2390
147047.45673532598,2391
115173.88968575979,2392
172857.0362907674,2393
144115.1085254489,2394
210476.09805798143,2395
143456.86475087338,2396
225721.4275225157,2397
136097.1879987439,2398
66404.6953232004,2399
65065.240205160284,2400
122272.3020370804,2401
138157.61735718342,2402
150739.21801152296,2403
151329.41103758407,2404
159542.85921172684,2405
141980.73622370407,2406
127103.92680913911,2407
151298.39798442856,2408
121019.45043275625,2409
170860.90638064136,2410
115555.72155299709,2411
158012.63695433462,2412
130667.97955461802,2413
156064.9740478926,2414
136961.0964127457,2415
129479.5728108718,2416
133485.77698869613,2417
133116.5623886494,2418
130115.90730908728,2419
121968.95696511488,2420
145224.57095559634,2421
108195.9024402442,2422
119443.955841898,2423
167894.74903504935,2424
190817.49841842236,2425
137170.3767967035,2426
137322.0234176313,2427
181200.29288704897,2428
114862.74622234087,2429
135226.00137858058,2430
107355.66804861362,2431
150299.70193101588,2432
149152.8536491433,2433
139786.6595809667,2434
152313.81933411636,2435
108723.59363141787,2436
103018.43510620996,2437
123654.13371164685,2438
104633.68683953737,2439
125956.8003569247,2440
94460.8785602511,2441
97967.23829579708,2442
123842.69912756566,2443
135434.08763888053,2444
87365.93827368063,2445
134715.2153247783,2446
184231.3053091179,2447
129404.38925104536,2448
113469.40598373277,2449
156834.47110131322,2450
122450.142152144,2451
189613.54878721794,2452
95622.51682062911,2453
120707.1286243144,2454
121713.0668130879,2455
135394.10292105866,2456
138909.59558313683,2457
129240.65430456528,2458
107958.0167344991,2459
139940.9410557535,2460
127480.80206884332,2461
136121.9124133561,2462
124320.97581594107,2463
175491.2390110741,2464
144401.0792295232,2465
118538.87040057735,2466
133144.84579986997,2467
81249.58214747271,2468
81573.87292264638,2469
187718.13712047433,2470
216890.6714136149,2471
166142.50619639514,2472
117308.86474413778,2473
73566.68544936168,2474
208843.60333282375,2475
115241.1181991919,2476
128022.96623683433,2477
154889.6245601106,2478
104741.91812293208,2479
153046.63840431318,2480
119698.97794297774,2481
127611.0831742958,2482
111384.32294975356,2483
121557.82763535892,2484
124136.00824043756,2485
151257.86889911187,2486
159871.73070165067,2487
166047.74095621213,2488
154941.2734177433,2489
146348.1077768959,2490
96010.49648978398,2491
193876.56635858899,2492
148204.60271913427,2493
148362.30430536804,2494
86194.72899248006,2495
230858.26161863926,2496
155782.29765030363,2497
109294.68364241903,2498
89042.83996246355,2499
121993.82828186722,2500
137078.77361610695,2501
148036.05526148953,2502
94755.9633267888,2503
171503.74156607295,2504
223251.37320274042,2505
252936.00949103964,2506
290856.7537497014,2507
253553.2524766552,2508
221521.5192510856,2509
225267.20397143424,2510
177109.89553461515,2511
208611.80430093373,2512
222403.70337745306,2513
247747.1572337584,2514
152424.8873806327,2515
176841.39759525395,2516
147961.9163804531,2517
158665.2494843374,2518
233646.90074393738,2519
220187.3758163181,2520
190368.10880303345,2521
221721.57546108836,2522
120053.55082548386,2523
134967.90136439668,2524
149242.36422102657,2525
138368.90081345296,2526
116278.68908542696,2527
129573.7802654618,2528
135125.68564601918,2529
124364.19540879145,2530
257560.92801938244,2531
222948.63752393972,2532
194379.110094601,2533
234866.52006780135,2534
299084.57536025345,2535
227630.79043074933,2536
242856.96121250145,2537
183858.05643300776,2538
191064.5426808396,2539
175747.60969983265,2540
183434.97555624665,2541
165555.00085752408,2542
121953.32079764637,2543
122710.94594068869,2544
137664.42282717733,2545
124163.74312076921,2546
138679.82737370784,2547
152829.26165480007,2548
154972.46676243597,2549
680464.2949387705,2550
136777.54988120715,2551
130566.06045283157,2552
77040.41124116113,2553
97884.6921597854,2554
113634.44064076296,2555
98665.62764988765,2556
105437.29521319547,2557
149525.45647947822,2558
143225.60208110255,2559
155552.1013086265,2560
147465.39269994816,2561
139037.16485690366,2562
153246.32880032726,2563
202455.18405700196,2564
139959.29298107943,2565
154352.68602183386,2566
143804.31094158159,2567
202844.4036634909,2568
229930.0723486561,2569
118057.00617267788,2570
199159.46015912385,2571
155393.0305196806,2572
224045.6701509475,2573
256600.785099513,2574
133915.51102765038,2575
122150.24621001583,2576
158395.1013515768,2577
84976.13123936317,2578
66753.0688792729,2579
89448.29504064316,2580
96060.02455717951,2581
101902.89067267349,2582
276590.7770720117,2583
171349.3096914144,2584
185966.9324613454,2585
222705.65900435104,2586
200911.77544165088,2587
139946.37384073983,2588
151605.88763178966,2589
203152.59852715902,2590
208834.60507313645,2591
214554.0545664375,2592
255475.2082542667,2593
186875.0853000583,2594
207481.09477787366,2595
292116.6756768125,2596
188116.6664058414,2597
278929.5939394131,2598
339627.9467278968,2599
150275.74370140285,2600
144586.52219310065,2601
86676.28702034327,2602
96353.58509999728,2603
94439.78456758661,2604
84231.92078831121,2605
145887.85047600567,2606
197470.84570194443,2607
193799.16146631207,2608
174163.79395957646,2609
116087.96086543018,2610
125023.79035093034,2611
164000.87312117103,2612
131003.54476099402,2613
125523.94054810137,2614
152938.11998115754,2615
144237.01940901467,2616
186872.07301610918,2617
198929.76291983316,2618
203190.94408562695,2619
189017.41924580917,2620
175999.75164906087,2621
177644.00507092915,2622
242886.42223359618,2623
307737.3397554044,2624
311664.8025730179,2625
173746.06712997297,2626
169866.67447902221,2627
472405.3319436304,2628
489799.6868741528,2629
380803.4559388225,2630
477029.4078637243,2631
411563.9772802358,2632
315119.4468673079,2633
430426.7254839716,2634
158938.73849392738,2635
175517.72111004504,2636
177726.58135825858,2637
254011.58728165244,2638
188689.1151234507,2639
153143.0254548893,2640
103969.34965262788,2641
190993.58936194738,2642
105884.27986622353,2643
120270.19807575349,2644
112990.19333509414,2645
97443.06670587648,2646
105969.09539372347,2647
140731.50405727475,2648
150978.33372278835,2649
136750.57293660718,2650
139107.69667496247,2651
406590.3348997357,2652
256201.30939788494,2653
256464.76792279346,2654
404874.170410267,2655
322541.44728075,2656
352030.53373298416,2657
304417.7156168985,2658
304885.0284824734,2659
367018.3589491753,2660
353858.71612671297,2661
360944.76196572336,2662
301324.53920714813,2663
275311.8618539517,2664
325944.91005088517,2665
283394.2907800933,2666
170577.11161817744,2667
183688.1858404624,2668
181239.12452515485,2669
275427.49125842995,2670
191451.7586037255,2671
191679.00808073088,2672
199476.55324129816,2673
193357.65445854838,2674
173095.65817263478,2675
194641.84630063732,2676
199514.77425232923,2677
248761.61022639836,2678
276131.8310621367,2679
289348.4748200887,2680
401312.2906781984,2681
322490.5464623136,2682
503144.7195520863,2683
318757.8057451763,2684
325484.48875544703,2685
247102.43675097558,2686
311808.6760408657,2687
220243.5682794907,2688
209890.8979517333,2689
426086.54714977817,2690
189321.44652639597,2691
145191.68933549093,2692
200437.95516122886,2693
143530.03635793,2694
194314.1313626315,2695
187138.43817973777,2696
187083.8852095154,2697
191039.59691086208,2698
170631.09362929576,2699
155784.5220605078,2700
152121.8084599068,2701
112368.1279506738,2702
130016.04741254527,2703
138643.3979208595,2704
116774.29100840019,2705
113847.43140671625,2706
124339.54355565428,2707
134803.08354634597,2708
107787.34049961716,2709
128396.05482454646,2710
249335.88949847606,2711
383141.8435919391,2712
170707.03410225356,2713
153615.15506023064,2714
171043.27603883855,2715
147256.88688509853,2716
190393.40730369595,2717
224382.3266572524,2718
154523.64489581512,2719
175695.4632929979,2720
131916.48119310403,2721
161100.9176695228,2722
144372.2889600693,2723
127278.17642191186,2724
131111.50898802362,2725
150518.1792038958,2726
173406.62594460076,2727
182590.92528023507,2728
149939.68832730723,2729
149403.8577532043,2730
134885.10817670316,2731
133584.8627951337,2732
159471.04720471997,2733
142850.76535077015,2734
